id,message,updated_time,location,distance (km),price,total comments,link
110354088989367_1661611640530263,"lease takeover at 188 king 
$595 - Tavistock, Ontario

1 ROOM AVAILABLE

Right across from Laurier campus 
Fully furnished with double bed, desk and living room furniture 
5 bedrooms 2 bathrooms 

Message for more details",2017-09-02T23:38:04+0000,188 king,1.427,$595,3,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1661611640530263"">link</a>"
110354088989367_1585490551475706,"4 MONTH WINTER SUBLET: 1/5 Rooms on the 10th Floor of 208 Sunview Street
$625 - Waterloo, Ontario

- UNLIMITED high speed internet
- ALL utilities included
- Double bed, fully furnished
- 2 bathrooms
- About 8 min walk to UW and 3 min walk to WLU
- Bus routes: 7, 8, 9, 12, 29, 92
- Close to the University Plaza
- Laundry and garbage chute on same floor
- Co-ed
- Message for more details
http://www.kw4rent.com/waterloo-student…/208-sunview-street/",2017-07-23T19:32:30+0000,208 sunview street,0.787,$625,3,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1585490551475706"">link</a>"
110354088989367_1625919567432804,"Winter 2018 - 2 rooms  251 LESTER STREET
$660 - University of Waterloo

Subletting two rooms for Winter 2018 (Jan 2018 - April 2018).
251 LESTER STREET

* All inclusive (Hydro, Wifi and etc).
* Furnished
* Short walk to WLU and UW 
* Female Unit
*Smart card operated on-site laundry
*On-site management
*Night time security
* On-site tenant parking
*4/7 on-call emergency maintenance services
*Convenient access to bus routes & future LRT
Message if you are interested :) Price negotiable.",2017-08-03T22:17:51+0000,251 lester street,0.647,$660,3,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1625919567432804"">link</a>"
110354088989367_1661470023877758,"Rooms for Rent! ASAP
$575 - Brampton, Ontario

-furnished (mattress, bedframe with extra storage and desk in each room)
-all utilities included: hydro, gas, water 
-wifi included
-no pets
-10-15 mins walk away from UW and WLU or one bus 
-6 Bedroom house, 3 more available
- 2.5 washroom
- parking available 
-spacious living area and kitchen 
-large rooms 
-large balcony and backyard
-females only please 
- 4,8,12 MONTH LEASES AVAILABLE!!!! 

Msg for inquiries or 6475298482",2017-09-02T20:10:03+0000,,,$575,3,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1661470023877758"">link</a>"
110354088989367_1664779113546849,"Have 1 room available with independent washroom at 'THE HUB' 365 Albert Street starting third week of september

750 dollars per month(excluding hydro)

- 2 bedroom, 2 washroom Suite Style 
- Unlimited High-Speed internet
- Open-concept floor plans
- Sleek, urban finishes
- Laundry onsite
- Kitchen peninsulas + black appliances
- Full balcony in the room
- Fully furnished
- Free gym upcoming in the building starting next month

You can sublet in future if you want to.

The other flatmate is a very jovial person.Cleanliness in the home is his only requirement

Please message for more details.",2017-09-07T02:53:33+0000,365 albert street,1.079,,3,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1664779113546849"">link</a>"
110354088989367_1661730850518342,"8 Month Lease Takeover/Sublet @ 17 Fir Street
$585 - Central District

• Less than 5 minute walk to WLU 
• Large bedrooms
• Two bathrooms
• Fully Furnished and All INCLUSIVE
• On site Laundry
• Free Parking
• Easy access to all bus routes 
• Less than 5 minute walk to King/Uni Plaza
• 5 minute walk to PHILS
• FREE unlimited Internet
•FEMALE only unit

Message me for more details!",2017-09-03T09:22:45+0000,17 fir street,1.412,$585,3,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1661730850518342"">link</a>"
110354088989367_1633257486699012,"SPACIOUS ENSUITE AVAILABLE AT 49 COLUMBIA ST. W
$580 - Central District

Waterloo, Ontario
WALKING DISTANCE TO BOTH LAURIER AND UW
ROOMS START AT $580-$680 (PRICED ON ROOM SIZE) 
1 YEAR RENTALS ONLY (SEPT-AUG) 
ALL APARTMENTS COME WITH 5 BEDROOMS/5 BATHROOMS FULLY EQUIPPED KITCHEN & FURNISHED COMMON AREA
RENT INCLUDES HEAT, WATER, AC AND FREE LAUNDRY IN APARTMENT (HYDRO IS EXTRA)
FREE INTERNET PROVIDED
LIMITED NUMBER OF BEDROOMS AVAILABLE!!!!!
CALL 519-588-0352 OR 519-572-7375 TO BOOK A TOUR
https://www.youtube.com/watch?v=qKKGGt7Tbaw",2017-08-05T00:21:03+0000,49 columbia st,1.444,$580,3,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1633257486699012"">link</a>"
110354088989367_1629434850414609,"2001 Honda civic 
$3,000 - Dixie, Mississauga

Green colour 160xxx fully automatic very clean no rust no damage oil change every 4000km new battery new breaks all auto windows doors",2017-08-06T02:10:05+0000, dixie,2.447,"$3,000",3,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1629434850414609"">link</a>"
110354088989367_1650949198263174,"DESPERATE FOR SUBLET!!!! 
FREE - University of Waterloo

Hey all, I am extremely desperate for a sublet or a place to crash for like 3-5 nights (with my stuff) because I start my coop on the 28th of August, but my move in day is in September (and this is an old building, not unfinished). Please if you know someone or are willing to let me stay at a place please let me know.",2017-08-23T13:45:07+0000, old,93.521,,3,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1650949198263174"">link</a>"
110354088989367_1666122873412473,"4/8 Month Sublet / Lease Takeover from January to August 2018
$1 - Waterloo, Ontario

228 Albert - Accommod8u
1 Bedroom + Den with Balcony
January 2018 - August 2018 (4/8 months)

- Includes water, gas, and high speed internet
- Fashionably furnished suites
- Community rooftop terrace
- Wide balcony
- Parking and bicycle storage
- Energy efficient, low cost LED lighting
- 24-hour security & quick response maintenance
- Walk-in closet
- On-site laundry
- One bathroom
- Within walking distance of local amenities
- 1 minute walk to bus stop (University)
- 10 min walk to UW and 3 min to Laurier
- Presotea in the building (bubble tea everyday!!!)

For more details: https://www.accommod8u.com/228-albert-st",2017-09-08T05:42:17+0000,228 albert,0.889,$1,3,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1666122873412473"">link</a>"
110354088989367_1655444817813612,"Anyone in need of a Bed(mattress and frame), recliner couches, flat screen tv, futon.  
$100 - Waterloo, Ontario

Pickup only - asap",2017-08-30T23:19:16+0000,,,$100,3,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1655444817813612"">link</a>"
142679255268_10155229898610269,"1 / 3 room subletting in ICON for summer
$300 - Waterloo, Ontario

ICON 330 1/3 room with window
$330
- Available from August 10 - August 31 2017
- 5 mins walk from University of Waterloo
- Unit for 3 Persons (Girls only)
- All utilities are included (hydro, gas, high speed BELL internet) 
- In suite laundry 
- Furnished room (double bed) 
- Short walk to UW/WLU (330 Phillip street) 
- Great view (Tower 1, 22nd floor) 
- Shuttle rides directly to campus Mon-Fri and weekly grocery runs 
- Free gym, study room, and etc. 
- The bedroom has a 45"" LG smart TV. You can either watch youtube or connect your laptop wirelessly. 
- With bathroom(the girl sharing washroom with me will not be here for the summer) 
- Price negotiable
Messenger for details.",2017-07-05T05:15:11+0000, high,1.634,$300,3,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155229898610269"">link</a>"
142679255268_10155009581525269,"1 room sublet Bridgeport House(asap-end of August)
$400 - Waterloo, Ontario

Subletting one room bridgeport house for winter and spring terms 4 sublet for 2017
Ensuite
Living room
Full kitchen
WiFi
Desk and chairs included
Close to restaurants
Close to bus stops 
5 mins walk to Laurier",2017-07-29T00:12:18+0000, bridgeport,5.946,$400,3,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155009581525269"">link</a>"
110354088989367_1663480747010019,"Housing Available still on Columbia St W @ albert
$465

Waterloo housing available  : Directly bedise Waterloo University is a 4 bedroom duplex house for rent . You can rent 1 room or all 4 with your friends. The Units have been recently renovated making a nice pad at a cheper price for September.

LOCATION :  SEE PICTURE , ITS THE HOUSE BACKING  TO THE HUB HIGH RISES. 
The rent starts at 395.00 to 495.00  and with Utilities Xtra for 
internet, heat, hydro and electricity. It contains a fenced private backyard, a patio or deck for BBQ and entertainment. The room are super spacious, clean , very bright and carry wooden floors.

Bus stops are infront of the house, you just step out on bus and quickly go fetch the grocery or at the mall or to downtown , or can walk to the nearby beer store , dollar rama, shoppers pharmacy, all nearby.

Please call or text me at 519 729 0218 for an immediate Viewing.

Parking and in house laundry a place for the bicycles provided.

Directly located beside the University of Waterloo, Wilfrid Laurier University, Blackbery, technology park 

 SOME  FEW ROOMS ON TERMS OF 4- 12 MONTHS UPON AVAILABILITY LEFT.",2017-09-05T14:55:27+0000, columbia st w,1.635,$465,3,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1663480747010019"">link</a>"
142679255268_10155398141510269,"NEED
$1

Looking for a sublet one person 4 months starting sep2017!! 
Near UW preferred utilities price up to $800
Msg pls",2017-08-28T21:15:42+0000,,,$1,3,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155398141510269"">link</a>"
110354088989367_1666201343404626,"Sage Six 1 bedroom for Winter and/or Spring (4 or 8 months sublet)
$730 - Waterloo, Ontario

Sage Six 1 bedroom
Address: 251 Hemlock St. Waterloo
brand new building
1 min walk to Laz Hall
4 or 8 months sublet (winter and/or spring)
includes:
- built-in closet
- double bed
- In-suite laundry
- Fully furnished
- TV
- 1.5 bathroom
- Spacious balcony
Preference: a quiet and clean girl
price: $730 + utility",2017-09-07T23:29:55+0000,251 hemlock st,0.962,$730,2,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1666201343404626"">link</a>"
110354088989367_1627416647283096,"* Rooms in a very large house.
* 4 month lease starting SEP
* Near Westmount & Union
* Close to UW (only 6 minute on the bus).
* Bus runs every 6-7 minutes during busy times!
-------------------
Price: 600-750$.
-------------------
* Features: All inclusive (Utility+Internet), Complimentary Furnished, AC, Washer Dryer.",2017-07-29T22:03:30+0000, westmount,2.536,,2,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1627416647283096"">link</a>"
110354088989367_1601259923232102,"LEASE TAKEOVER: 203 Lester St.
$635 - Waterloo, Ontario

FALL SEPT 2017 - AUG 2018.

Short walk to WLU and UW Campus
High-end fixtures and finishes
Large bedrooms
Two bathrooms per suite
Smart card operated on-site laundry
On-site management
Night time security
On-site tenant parking
Professional landscaping & snow removal
24/7 on-call emergency maintenance services
Prime location — making subletting easy
Convenient access to bus routes
Location just steps away from many amenities
FREE Bike storage
FREE Unlimited high speed internet
Fully Furnished",2017-08-28T14:33:53+0000,203 lester st,0.66,$635,2,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1601259923232102"">link</a>"
110354088989367_1603772752980819,"Winter 2018 sublet(Jan-April)
$600 - Waterloo, Ontario

-Winter 2018 4 month sublet
-Ensuite bathroom
-All inclusive
-260 Regina
-Furnished
- For 1 Room

https://waterlooliving.com/",2017-08-04T03:25:18+0000,260 regina,1.636,$600,2,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1603772752980819"">link</a>"
110354088989367_1645672675457493,"Need a room starting Sept 2018 (8 or 12 month)
FREE - Waterloo Ontario

Prefer Female only, I am a Nursing student at Conestoga College with McMaster Uni looking for a place this year for either 8- 12 months. Need to move in ASAP prefer before September 1. Need parking for my car too.",2017-08-17T12:43:59+0000,,,,2,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1645672675457493"">link</a>"
110354088989367_1645729865451774,"Fall Sublet 2017
FREE - Victoria Hills

Looking for a fall sublet close to University of Waterloo preferably on Lester 
Should be all female 

DM if you have something 🙂",2017-08-17T21:35:43+0000, lester,0.696,,2,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1645729865451774"">link</a>"
110354088989367_1623845527640208,"266 Hazel St., Winter 2018
$600

A room in a spacious 3 bedroom house at 266 Hazel St is available for Winter 2018. 
- Very Close to bus stops and WLU campus
- Recently renovated
- Large furnished room and big unfurnished basement, so you'll have lots of space for your stuff
- Free parking, laundry and AC 
- Sun room 
Price negotiable 
Message for more details and pictures",2017-07-26T14:59:51+0000,266 hazel st,1.243,$600,2,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1623845527640208"">link</a>"
